CCODE SCODE YEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
625 SUD 1970 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
625 SUD 1971 2 1 4 3 4 1 0 7 -7 0
625 SUD 1972 2 1 4 3 4 1 0 7 -7 0
625 SUD 1973 2 1 4 3 4 1 0 7 -7 0
625 SUD 1974 2 1 4 3 4 1 0 7 -7 0
625 SUD 1975 2 1 4 3 4 1 0 7 -7 0
625 SUD 1976 2 1 4 3 4 1 0 7 -7 0
625 SUD 1977 2 1 4 3 4 1 0 7 -7 0
625 SUD 1978 2 1 4 3 4 1 0 7 -7 0
625 SUD 1979 2 1 4 3 4 1 0 7 -7 0
625 SUD 1980 2 1 4 3 4 1 0 7 -7 0
625 SUD 1981 2 1 4 3 4 1 0 7 -7 0
625 SUD 1982 2 1 4 3 4 1 0 7 -7 0
625 SUD 1983 2 1 4 3 4 1 0 7 -7 0
625 SUD 1984 2 1 4 3 4 1 0 7 -7 0
625 SUD 1985 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
625 SUD 1986 3 3 4 7 3 3 8 1 7 0
625 SUD 1987 3 3 4 7 3 3 8 1 7 0
625 SUD 1988 3 3 4 7 3 3 8 1 7 0
625 SUD 1989 1 0 0 1 4 1 0 7 -7 0
625 SUD 1990 1 0 0 1 4 1 0 7 -7 0
625 SUD 1991 1 0 0 1 4 1 0 7 -7 0
625 SUD 1992 1 0 0 1 4 1 0 7 -7 0
625 SUD 1993 1 0 0 1 4 1 0 7 -7 0
625 SUD 1994 1 0 0 1 4 1 0 7 -7 0
625 SUD 1995 1 0 0 1 4 1 0 7 -7 0
625 SUD 1996 1 0 0 1 4 1 0 7 -7 0
625 SUD 1997 1 0 0 1 4 1 0 7 -7 0
625 SUD 1998 1 0 0 1 4 1 0 7 -7 0
625 SUD 1999 1 0 0 1 4 1 0 7 -7 0
625 SUD 2000 1 0 0 1 4 1 0 7 -7 0
625 SUD 2001 1 0 0 1 4 1 0 7 -7 0
625 SUD 2002 1 0 0 1 4 2 0 6 -6 0
625 SUD 2003 1 0 0 1 4 2 0 6 -6 0
625 SUD 2004 1 0 0 1 4 2 0 6 -6 0
625 SUD 2005 1 0 0 2 3 2 0 4 -4 0
625 SUD 2006 1 0 0 2 3 2 0 4 -4 0
625 SUD 2007 1 0 0 2 3 2 0 4 -4 0
630 IRN 1816 3 1 1 1 4 1 0 10 -10 0
630 IRN 1817 3 1 1 1 4 1 0 10 -10 0
630 IRN 1818 3 1 1 1 4 1 0 10 -10 0
630 IRN 1819 3 1 1 1 4 1 0 10 -10 0
630 IRN 1820 3 1 1 1 4 1 0 10 -10 0
630 IRN 1821 3 1 1 1 4 1 0 10 -10 0
630 IRN 1822 3 1 1 1 4 1 0 10 -10 0
630 IRN 1823 3 1 1 1 4 1 0 10 -10 0
630 IRN 1824 3 1 1 1 4 1 0 10 -10 0
630 IRN 1825 3 1 1 1 4 1 0 10 -10 0
630 IRN 1826 3 1 1 1 4 1 0 10 -10 0
630 IRN 1827 3 1 1 1 4 1 0 10 -10 0
630 IRN 1828 3 1 1 1 4 1 0 10 -10 0
630 IRN 1829 3 1 1 1 4 1 0 10 -10 0
630 IRN 1830 3 1 1 1 4 1 0 10 -10 0
630 IRN 1831 3 1 1 1 4 1 0 10 -10 0
630 IRN 1832 3 1 1 1 4 1 0 10 -10 0
630 IRN 1833 3 1 1 1 4 1 0 10 -10 0
630 IRN 1834 3 1 1 1 4 1 0 10 -10 0
630 IRN 1835 3 1 1 1 4 1 0 10 -10 0
630 IRN 1836 3 1 1 1 4 1 0 10 -10 0
630 IRN 1837 3 1 1 1 4 1 0 10 -10 0
630 IRN 1838 3 1 1 1 4 1 0 10 -10 0
630 IRN 1839 3 1 1 1 4 1 0 10 -10 0
630 IRN 1840 3 1 1 1 4 1 0 10 -10 0
630 IRN 1841 3 1 1 1 4 1 0 10 -10 0
630 IRN 1842 3 1 1 1 4 1 0 10 -10 0
630 IRN 1843 3 1 1 1 4 1 0 10 -10 0
630 IRN 1844 3 1 1 1 4 1 0 10 -10 0
630 IRN 1845 3 1 1 1 4 1 0 10 -10 0
630 IRN 1846 3 1 1 1 4 1 0 10 -10 0
630 IRN 1847 3 1 1 1 4 1 0 10 -10 0
630 IRN 1848 3 1 1 1 4 1 0 10 -10 0
630 IRN 1849 3 1 1 1 4 1 0 10 -10 0
630 IRN 1850 3 1 1 1 4 1 0 10 -10 0
630 IRN 1851 3 1 1 1 4 1 0 10 -10 0
630 IRN 1852 3 1 1 1 4 1 0 10 -10 0
630 IRN 1853 3 1 1 1 4 1 0 10 -10 0
630 IRN 1854 3 1 1 1 4 1 0 10 -10 0
630 IRN 1855 3 1 1 1 4 1 0 10 -10 0
630 IRN 1856 3 1 1 1 4 1 0 10 -10 0
630 IRN 1857 3 1 1 1 4 1 0 10 -10 0
630 IRN 1858 3 1 1 1 4 1 0 10 -10 0
630 IRN 1859 3 1 1 1 4 1 0 10 -10 0
630 IRN 1860 3 1 1 1 4 1 0 10 -10 0
630 IRN 1861 3 1 1 1 4 1 0 10 -10 0
630 IRN 1862 3 1 1 1 4 1 0 10 -10 0
630 IRN 1863 3 1 1 1 4 1 0 10 -10 0
630 IRN 1864 3 1 1 1 4 1 0 10 -10 0
630 IRN 1865 3 1 1 1 4 1 0 10 -10 0
630 IRN 1866 3 1 1 1 4 1 0 10 -10 0
630 IRN 1867 3 1 1 1 4 1 0 10 -10 0
630 IRN 1868 3 1 1 1 4 1 0 10 -10 0
630 IRN 1869 3 1 1 1 4 1 0 10 -10 0
630 IRN 1870 3 1 1 1 4 1 0 10 -10 0
630 IRN 1871 3 1 1 1 4 1 0 10 -10 0
630 IRN 1872 3 1 1 1 4 1 0 10 -10 0
630 IRN 1873 3 1 1 1 4 1 0 10 -10 0
630 IRN 1874 3 1 1 1 4 1 0 10 -10 0
630 IRN 1875 3 1 1 1 4 1 0 10 -10 0
630 IRN 1876 3 1 1 1 4 1 0 10 -10 0
630 IRN 1877 3 1 1 1 4 1 0 10 -10 0
630 IRN 1878 3 1 1 1 4 1 0 10 -10 0
630 IRN 1879 3 1 1 1 4 1 0 10 -10 0
630 IRN 1880 3 1 1 1 4 1 0 10 -10 0
630 IRN 1881 3 1 1 1 4 1 0 10 -10 0
630 IRN 1882 3 1 1 1 4 1 0 10 -10 0
630 IRN 1883 3 1 1 1 4 1 0 10 -10 0
630 IRN 1884 3 1 1 1 4 1 0 10 -10 0
630 IRN 1885 3 1 1 1 4 1 0 10 -10 0
630 IRN 1886 3 1 1 1 4 1 0 10 -10 0
630 IRN 1887 3 1 1 1 4 1 0 10 -10 0
630 IRN 1888 3 1 1 1 4 1 0 10 -10 0
630 IRN 1889 3 1 1 1 4 1 0 10 -10 0
630 IRN 1890 3 1 1 1 4 1 0 10 -10 0
630 IRN 1891 3 1 1 1 4 1 0 10 -10 0
630 IRN 1892 3 1 1 1 4 1 0 10 -10 0
630 IRN 1893 3 1 1 1 4 1 0 10 -10 0
630 IRN 1894 3 1 1 1 4 1 0 10 -10 0
630 IRN 1895 3 1 1 1 4 1 0 10 -10 0
630 IRN 1896 3 1 1 1 4 1 0 10 -10 0
630 IRN 1897 3 1 1 1 4 1 0 10 -10 0
630 IRN 1898 3 1 1 1 4 1 0 10 -10 0
630 IRN 1899 3 1 1 1 4 1 0 10 -10 0
630 IRN 1900 3 1 1 1 4 1 0 10 -10 0
630 IRN 1901 3 1 1 1 4 1 0 10 -10 0
630 IRN 1902 3 1 1 1 4 1 0 10 -10 0
630 IRN 1903 3 1 1 1 4 1 0 10 -10 0
630 IRN 1904 3 1 1 1 4 1 0 10 -10 0
630 IRN 1905 3 1 1 1 4 1 0 10 -10 0
630 IRN 1906 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1907 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1908 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1909 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1910 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1911 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1912 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1913 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1914 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1915 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1916 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1917 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1918 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1919 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1920 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
630 IRN 1921 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1922 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1923 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1924 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1925 3 1 1 3 4 2 0 7 -7 0
630 IRN 1926 3 1 1 3 4 2 0 7 -7 0
630 IRN 1927 3 1 1 3 4 2 0 7 -7 0
630 IRN 1928 3 1 1 3 4 2 0 7 -7 0
630 IRN 1929 3 1 1 3 4 2 0 7 -7 0
630 IRN 1930 3 1 1 3 4 2 0 7 -7 0
630 IRN 1931 3 1 1 3 4 2 0 7 -7 0
630 IRN 1932 3 1 1 3 4 2 0 7 -7 0
630 IRN 1933 3 1 1 3 4 2 0 7 -7 0
630 IRN 1934 3 1 1 3 4 2 0 7 -7 0
630 IRN 1935 3 1 1 3 4 1 0 8 -8 0
630 IRN 1936 3 1 1 3 4 1 0 8 -8 0
630 IRN 1937 3 1 1 3 4 1 0 8 -8 0
630 IRN 1938 3 1 1 3 4 1 0 8 -8 0
630 IRN 1939 3 1 1 3 4 1 0 8 -8 0
630 IRN 1940 3 1 1 3 4 1 0 8 -8 0
630 IRN 1941 3 1 2 5 1 0 2 3 -1 0
630 IRN 1942 3 1 2 5 1 0 2 3 -1 0
630 IRN 1943 3 1 2 5 1 0 2 3 -1 0
630 IRN 1944 3 1 2 5 2 0 2 3 -1 0
630 IRN 1945 3 1 2 5 2 0 2 3 -1 0
630 IRN 1946 3 1 2 5 2 0 2 3 -1 0
630 IRN 1947 3 1 2 5 3 3 3 4 -1 0
630 IRN 1948 3 1 2 5 3 3 3 4 -1 0
630 IRN 1949 3 1 2 5 3 3 3 4 -1 0
630 IRN 1950 3 1 2 5 3 3 3 4 -1 0
630 IRN 1951 3 1 2 5 3 3 3 4 -1 0
630 IRN 1952 3 1 2 5 3 3 3 4 -1 0
630 IRN 1953 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1954 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1955 3 1 1 1 4 1 0 10 -10 0
630 IRN 1956 3 1 1 1 4 1 0 10 -10 0
630 IRN 1957 3 1 1 1 4 1 0 10 -10 0
630 IRN 1958 3 1 1 1 4 1 0 10 -10 0
630 IRN 1959 3 1 1 1 4 1 0 10 -10 0
630 IRN 1960 3 1 1 1 4 1 0 10 -10 0
630 IRN 1961 3 1 1 1 4 1 0 10 -10 0
630 IRN 1962 3 1 1 1 4 1 0 10 -10 0
630 IRN 1963 3 1 1 1 4 1 0 10 -10 0
630 IRN 1964 3 1 1 1 4 1 0 10 -10 0
630 IRN 1965 3 1 1 1 4 1 0 10 -10 0
630 IRN 1966 3 1 1 1 4 1 0 10 -10 0
630 IRN 1967 3 1 1 1 4 1 0 10 -10 0
630 IRN 1968 3 1 1 1 4 1 0 10 -10 0
630 IRN 1969 3 1 1 1 4 1 0 10 -10 0
630 IRN 1970 3 1 1 1 4 1 0 10 -10 0
630 IRN 1971 3 1 1 1 4 1 0 10 -10 0
630 IRN 1972 3 1 1 1 4 1 0 10 -10 0
630 IRN 1973 3 1 1 1 4 1 0 10 -10 0
630 IRN 1974 3 1 1 1 4 1 0 10 -10 0
630 IRN 1975 3 1 1 1 4 1 0 10 -10 0
630 IRN 1976 3 1 1 1 4 1 0 10 -10 0
630 IRN 1977 3 1 1 1 4 1 0 10 -10 0
630 IRN 1978 3 1 1 1 4 1 0 10 -10 0
630 IRN 1979 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1980 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1981 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
630 IRN 1982 2 1 4 3 4 2 0 6 -6 0
630 IRN 1983 2 1 4 3 4 2 0 6 -6 0
630 IRN 1984 2 1 4 3 4 2 0 6 -6 0
630 IRN 1985 2 1 4 3 4 2 0 6 -6 0
630 IRN 1986 2 1 4 3 4 2 0 6 -6 0
630 IRN 1987 2 1 4 3 4 2 0 6 -6 0
630 IRN 1988 2 1 4 3 4 2 0 6 -6 0
630 IRN 1989 2 1 4 3 4 2 0 6 -6 0
630 IRN 1990 2 1 4 3 4 2 0 6 -6 0
630 IRN 1991 2 1 4 3 4 2 0 6 -6 0
630 IRN 1992 2 1 4 3 4 2 0 6 -6 0
630 IRN 1993 2 1 4 3 4 2 0 6 -6 0
630 IRN 1994 2 1 4 3 4 2 0 6 -6 0
630 IRN 1995 2 1 4 3 4 2 0 6 -6 0
630 IRN 1996 2 1 4 3 4 2 0 6 -6 0
630 IRN 1997 3 2 3 4 3 3 4 1 3 0
630 IRN 1998 3 2 3 4 3 3 4 1 3 0
630 IRN 1999 3 2 3 4 3 3 4 1 3 0
630 IRN 2000 3 2 3 4 3 3 4 1 3 0
630 IRN 2001 3 2 3 4 3 3 4 1 3 0
630 IRN 2002 3 2 3 4 3 3 4 1 3 0
630 IRN 2003 3 2 3 4 3 3 4 1 3 0
630 IRN 2004 2 1 4 2 3 2 0 6 -6 0
630 IRN 2005 2 1 4 2 3 2 0 6 -6 0
630 IRN 2006 2 1 4 2 3 2 0 6 -6 0
630 IRN 2007 2 1 4 2 3 2 0 6 -6 0
640 TUR 1816 3 1 1 1 4 1 0 10 -10 0
640 TUR 1817 3 1 1 1 4 1 0 10 -10 0
640 TUR 1818 3 1 1 1 4 1 0 10 -10 0
640 TUR 1819 3 1 1 1 4 1 0 10 -10 0
640 TUR 1820 3 1 1 1 4 1 0 10 -10 0
640 TUR 1821 3 1 1 1 4 1 0 10 -10 0
640 TUR 1822 3 1 1 1 4 1 0 10 -10 0
640 TUR 1823 3 1 1 1 4 1 0 10 -10 0
640 TUR 1824 3 1 1 1 4 1 0 10 -10 0
640 TUR 1825 3 1 1 1 4 1 0 10 -10 0
640 TUR 1826 3 1 1 1 4 1 0 10 -10 0
640 TUR 1827 3 1 1 1 4 1 0 10 -10 0
640 TUR 1828 3 1 1 1 4 1 0 10 -10 0
640 TUR 1829 3 1 1 1 4 1 0 10 -10 0
640 TUR 1830 3 1 1 1 4 1 0 10 -10 0
640 TUR 1831 3 1 1 1 4 1 0 10 -10 0
640 TUR 1832 3 1 1 1 4 1 0 10 -10 0
640 TUR 1833 3 1 1 1 4 1 0 10 -10 0
640 TUR 1834 3 1 1 1 4 1 0 10 -10 0
640 TUR 1835 3 1 1 1 4 1 0 10 -10 0
640 TUR 1836 3 1 1 1 4 1 0 10 -10 0
640 TUR 1837 3 1 1 1 4 1 0 10 -10 0
640 TUR 1838 3 1 1 1 4 1 0 10 -10 0
640 TUR 1839 3 1 1 1 4 1 0 10 -10 0
640 TUR 1840 3 1 1 1 4 1 0 10 -10 0
640 TUR 1841 3 1 1 1 4 1 0 10 -10 0
640 TUR 1842 3 1 1 1 4 1 0 10 -10 0
640 TUR 1843 3 1 1 1 4 1 0 10 -10 0
640 TUR 1844 3 1 1 1 4 1 0 10 -10 0
640 TUR 1845 3 1 1 1 4 1 0 10 -10 0
640 TUR 1846 3 1 1 1 4 1 0 10 -10 0
640 TUR 1847 3 1 1 1 4 1 0 10 -10 0
640 TUR 1848 3 1 1 1 4 1 0 10 -10 0
640 TUR 1849 3 1 1 1 4 1 0 10 -10 0
640 TUR 1850 3 1 1 1 4 1 0 10 -10 0
640 TUR 1851 3 1 1 1 4 1 0 10 -10 0
640 TUR 1852 3 1 1 1 4 1 0 10 -10 0
640 TUR 1853 3 1 1 1 4 1 0 10 -10 0
640 TUR 1854 3 1 1 1 4 1 0 10 -10 0
640 TUR 1855 3 1 1 1 4 1 0 10 -10 0
640 TUR 1856 3 1 1 1 4 1 0 10 -10 0
640 TUR 1857 3 1 1 1 4 1 0 10 -10 0
640 TUR 1858 3 1 1 1 4 1 0 10 -10 0
640 TUR 1859 3 1 1 1 4 1 0 10 -10 0
640 TUR 1860 3 1 1 1 4 1 0 10 -10 0
640 TUR 1861 3 1 1 1 4 1 0 10 -10 0
640 TUR 1862 3 1 1 1 4 1 0 10 -10 0
640 TUR 1863 3 1 1 1 4 1 0 10 -10 0
640 TUR 1864 3 1 1 1 4 1 0 10 -10 0
640 TUR 1865 3 1 1 1 4 1 0 10 -10 0
640 TUR 1866 3 1 1 1 4 1 0 10 -10 0
640 TUR 1867 3 1 1 1 4 1 0 10 -10 0
640 TUR 1868 3 1 1 1 4 1 0 10 -10 0
640 TUR 1869 3 1 1 1 4 1 0 10 -10 0
640 TUR 1870 3 1 1 1 4 1 0 10 -10 0
640 TUR 1871 3 1 1 1 4 1 0 10 -10 0
640 TUR 1872 3 1 1 1 4 1 0 10 -10 0
640 TUR 1873 3 1 1 1 4 1 0 10 -10 0
640 TUR 1874 3 1 1 1 4 1 0 10 -10 0
640 TUR 1875 3 1 1 1 4 1 0 10 -10 0
640 TUR 1876 3 1 2 3 3 3 1 5 -4 0
640 TUR 1877 3 1 1 1 4 1 0 10 -10 0
640 TUR 1878 3 1 1 1 4 1 0 10 -10 0
640 TUR 1879 3 1 1 1 4 1 0 10 -10 0
640 TUR 1880 3 1 1 1 4 1 0 10 -10 0
640 TUR 1881 3 1 1 1 4 1 0 10 -10 0
640 TUR 1882 3 1 1 1 4 1 0 10 -10 0
640 TUR 1883 3 1 1 1 4 1 0 10 -10 0
640 TUR 1884 3 1 1 1 4 1 0 10 -10 0
640 TUR 1885 3 1 1 1 4 1 0 10 -10 0
640 TUR 1886 3 1 1 1 4 1 0 10 -10 0
640 TUR 1887 3 1 1 1 4 1 0 10 -10 0
640 TUR 1888 3 1 1 1 4 1 0 10 -10 0
640 TUR 1889 3 1 1 1 4 1 0 10 -10 0
640 TUR 1890 3 1 1 1 4 1 0 10 -10 0
640 TUR 1891 3 1 1 1 4 1 0 10 -10 0
640 TUR 1892 3 1 1 1 4 1 0 10 -10 0
640 TUR 1893 3 1 1 1 4 1 0 10 -10 0
640 TUR 1894 3 1 1 1 4 1 0 10 -10 0
640 TUR 1895 3 1 1 1 4 1 0 10 -10 0
640 TUR 1896 3 1 1 1 4 1 0 10 -10 0
640 TUR 1897 3 1 1 1 4 1 0 10 -10 0
640 TUR 1898 3 1 1 1 4 1 0 10 -10 0
640 TUR 1899 3 1 1 1 4 1 0 10 -10 0
640 TUR 1900 3 1 1 1 4 1 0 10 -10 0
640 TUR 1901 3 1 1 1 4 1 0 10 -10 0
640 TUR 1902 3 1 1 1 4 1 0 10 -10 0
640 TUR 1903 3 1 1 1 4 1 0 10 -10 0
640 TUR 1904 3 1 1 1 4 1 0 10 -10 0
640 TUR 1905 3 1 1 1 4 1 0 10 -10 0
640 TUR 1906 3 1 1 1 4 1 0 10 -10 0
640 TUR 1907 3 1 1 1 4 1 0 10 -10 0
640 TUR 1908 3 1 2 3 3 3 1 5 -4 0
640 TUR 1909 3 1 2 5 3 3 3 4 -1 0
640 TUR 1910 3 1 2 5 3 3 3 4 -1 0
640 TUR 1911 3 1 2 5 3 3 3 4 -1 0
640 TUR 1912 3 1 2 5 3 3 3 4 -1 0
640 TUR 1913 3 1 2 5 3 3 3 4 -1 0
640 TUR 1914 3 1 2 5 3 3 3 4 -1 0
640 TUR 1915 3 1 2 5 3 3 3 4 -1 0
640 TUR 1916 3 1 2 5 3 3 3 4 -1 0
640 TUR 1917 3 1 2 5 3 3 3 4 -1 0
640 TUR 1918 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
640 TUR 1919 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
640 TUR 1920 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
640 TUR 1921 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
640 TUR 1922 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
640 TUR 1923 2 1 4 3 4 2 0 6 -6 0
640 TUR 1924 2 1 4 3 4 2 0 6 -6 0
640 TUR 1925 2 1 4 3 4 2 0 6 -6 0
640 TUR 1926 2 1 4 3 4 2 0 6 -6 0
640 TUR 1927 2 1 4 3 4 2 0 6 -6 0
640 TUR 1928 2 1 4 3 4 2 0 6 -6 0
640 TUR 1929 2 1 4 3 4 2 0 6 -6 0
640 TUR 1930 2 1 4 3 4 2 0 6 -6 0
640 TUR 1931 2 1 4 3 4 2 0 6 -6 0
640 TUR 1932 2 1 4 3 4 2 0 6 -6 0
640 TUR 1933 2 1 4 3 4 2 0 6 -6 0
640 TUR 1934 2 1 4 3 4 1 0 7 -7 0
640 TUR 1935 2 1 4 3 4 1 0 7 -7 0
640 TUR 1936 2 1 4 3 4 1 0 7 -7 0
640 TUR 1937 2 1 4 3 4 1 0 7 -7 0
640 TUR 1938 2 1 4 3 4 1 0 7 -7 0
640 TUR 1939 2 1 4 3 4 1 0 7 -7 0
640 TUR 1940 2 1 4 3 4 1 0 7 -7 0
640 TUR 1941 2 1 4 3 4 1 0 7 -7 0
640 TUR 1942 2 1 4 3 4 1 0 7 -7 0
640 TUR 1943 2 1 4 3 4 1 0 7 -7 0
640 TUR 1944 2 1 4 3 4 1 0 7 -7 0
640 TUR 1945 2 1 4 3 4 1 0 7 -7 0
640 TUR 1946 2 2 4 6 2 4 7 0 7 0
640 TUR 1947 2 2 4 6 2 4 7 0 7 0
640 TUR 1948 2 2 4 6 2 4 7 0 7 0
640 TUR 1949 2 2 4 6 2 4 7 0 7 0
640 TUR 1950 2 2 4 6 2 4 7 0 7 0
640 TUR 1951 2 2 4 6 2 4 7 0 7 0
640 TUR 1952 2 2 4 6 2 4 7 0 7 0
640 TUR 1953 2 2 4 6 2 4 7 0 7 0
640 TUR 1954 2 2 4 5 3 3 5 1 4 0
640 TUR 1955 2 2 4 5 3 3 5 1 4 0
640 TUR 1956 2 2 4 5 3 3 5 1 4 0
640 TUR 1957 2 2 4 5 3 3 5 1 4 0
640 TUR 1958 2 2 4 5 3 3 5 1 4 0
640 TUR 1959 2 2 4 5 3 3 5 1 4 0
640 TUR 1960 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
640 TUR 1961 3 3 4 7 2 4 9 0 9 0
640 TUR 1962 3 3 4 7 2 4 9 0 9 0
640 TUR 1963 3 3 4 7 2 4 9 0 9 0
640 TUR 1964 3 3 4 7 2 4 9 0 9 0
640 TUR 1965 3 3 4 6 2 4 8 0 8 0
640 TUR 1966 3 3 4 6 2 4 8 0 8 0
640 TUR 1967 3 3 4 6 2 4 8 0 8 0
640 TUR 1968 3 3 4 6 2 4 8 0 8 0
640 TUR 1969 3 3 4 6 2 4 8 0 8 0
640 TUR 1970 3 3 4 6 2 4 8 0 8 0
640 TUR 1971 2 2 4 3 4 2 2 4 -2 0
640 TUR 1972 2 2 4 3 4 2 2 4 -2 0
640 TUR 1973 3 3 4 7 2 4 9 0 9 0
640 TUR 1974 3 3 4 7 2 4 9 0 9 0
640 TUR 1975 3 3 4 7 2 4 9 0 9 0
640 TUR 1976 3 3 4 7 2 4 9 0 9 0
640 TUR 1977 3 3 4 7 2 4 9 0 9 0
640 TUR 1978 3 3 4 7 2 4 9 0 9 0
640 TUR 1979 3 3 4 7 2 4 9 0 9 0
640 TUR 1980 2 2 4 1 4 1 2 7 -5 0
640 TUR 1981 2 2 4 1 4 1 2 7 -5 0
640 TUR 1982 2 2 4 1 4 1 2 7 -5 0
640 TUR 1983 2 2 4 6 2 4 7 0 7 0
640 TUR 1984 2 2 4 6 2 4 7 0 7 0
640 TUR 1985 2 2 4 6 2 4 7 0 7 0
640 TUR 1986 2 2 4 6 2 4 7 0 7 0
640 TUR 1987 2 2 4 6 2 4 7 0 7 0
640 TUR 1988 2 2 4 6 2 4 7 0 7 0
640 TUR 1989 3 3 4 7 2 4 9 0 9 0
640 TUR 1990 3 3 4 7 2 4 9 0 9 0
640 TUR 1991 3 3 4 7 2 4 9 0 9 0
640 TUR 1992 3 3 4 7 2 4 9 0 9 0
640 TUR 1993 3 3 4 7 3 4 9 1 8 0
640 TUR 1994 3 3 4 7 3 4 9 1 8 0
640 TUR 1995 3 3 4 7 3 4 9 1 8 0
640 TUR 1996 3 3 4 7 3 4 9 1 8 0
640 TUR 1997 3 3 4 7 3 3 8 1 7 0
640 TUR 1998 3 3 4 7 3 3 8 1 7 0
640 TUR 1999 3 3 4 7 3 3 8 1 7 0
640 TUR 2000 3 3 4 7 3 3 8 1 7 0
640 TUR 2001 3 3 4 7 3 3 8 1 7 0
640 TUR 2002 3 3 4 7 3 3 8 1 7 0
640 TUR 2003 3 3 4 7 3 3 8 1 7 0
640 TUR 2004 3 3 4 7 3 3 8 1 7 0
640 TUR 2005 3 3 4 7 3 3 8 1 7 0
640 TUR 2006 3 3 4 7 3 3 8 1 7 0
640 TUR 2007 3 3 4 7 3 3 8 1 7 0
645 IRQ 1932 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1933 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1934 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1935 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1936 1 0 0 1 3 3 1 4 -3 0
645 IRQ 1937 1 0 0 1 3 3 1 4 -3 0
645 IRQ 1938 1 0 0 1 3 3 1 4 -3 0
645 IRQ 1939 1 0 0 1 3 3 1 4 -3 0
645 IRQ 1940 1 0 0 1 3 3 1 4 -3 0
645 IRQ 1941 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1942 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1943 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1944 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1945 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1946 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1947 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1948 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1949 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1950 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1951 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1952 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1953 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1954 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1955 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1956 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1957 3 1 2 3 3 3 1 5 -4 0
645 IRQ 1958 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1959 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1960 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1961 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1962 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1963 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1964 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1965 1 0 0 1 3 2 0 5 -5 0
